row ID,row m/z,row retention time,s102_BB8_01_51048.mzXML Peak area,s24_BD2_01_51087.mzXML Peak area,s1_BD6_01_51095.mzXML Peak area,s19_rerun_BC10_01_51138.mzXML Peak area,s111_BC11_01_51081.mzXML Peak area,s103_rerun_BC8_01_51134.mzXML Peak area,s101_BA9_01_51025.mzXML Peak area,s14_BB4_01_51039.mzXML Peak area,s110_rerun_BB12_01_51140.mzXML Peak area,s22_BC4_01_51065.mzXML Peak area,s17_BA6_01_51019.mzXML Peak area,s25_BE7_01_51121.mzXML Peak area,s32_BB9_01_51050.mzXML Peak area,s41_BD7_01_51097.mzXML Peak area,s34_BA8_01_51023.mzXML Peak area,s35_BA7_01_51021.mzXML Peak area,s42_BB3_01_51037.mzXML Peak area,s43_BE10_01_51125.mzXML Peak area,s40_BE8_01_51123.mzXML Peak area,s37_BA5_01_51017.mzXML Peak area,s2_BE6_01_51119.mzXML Peak area,s38_BE5_01_51117.mzXML Peak area,s28_BE4_01_51115.mzXML Peak area,s26_BC9_01_51076.mzXML Peak area,s68_BA11_01_51029.mzXML Peak area,s67b_BB6_01_51043.mzXML Peak area,s70_BC2_01_51061.mzXML Peak area,s69_repeat_RD11_01_51500.mzXML Peak area,s44_BC5_01_51067.mzXML Peak area,s46_BE11_01_51127.mzXML Peak area,s5_BC6_01_51069.mzXML Peak area,s51_BD5_01_51093.mzXML Peak area,s48_BD12_01_51107.mzXML Peak area,s4_BD9_01_51101.mzXML Peak area,s71_BC3_01_51063.mzXML Peak area,s84_BB7_01_51046.mzXML Peak area,s60_BE12_01_51130.mzXML Peak area,s86_BB11_01_51054.mzXML Peak area,s83_BD3_01_51089.mzXML Peak area,s73_BD8_01_51099.mzXML Peak area,s78_rerun_BC12_01_51132.mzXML Peak area,s90_BA10_01_51027.mzXML Peak area,s82_BD10_01_51103.mzXML Peak area,s79_BE2_01_51111.mzXML Peak area,s72_BD4_01_51091.mzXML Peak area,s13_repeat_BE4_01_51280.mzXML Peak area,s85_BB10_01_51052.mzXML Peak area,s92_BE3_01_51113.mzXML Peak area,s94_BA4_01_51015.mzXML Peak area,s9_BB5_01_51041.mzXML Peak area,s113_rerun_BA4_01_51154.mzXML Peak area,s99_BB2_01_51035.mzXML Peak area,s76_BA12_01_51031.mzXML Peak area,s18_BG7_01_51491.mzXML Peak area,s20_BD8_01_51244.mzXML Peak area,s12_BC6_01_51209.mzXML Peak area,s10_BE10_01_51275.mzXML Peak area,s11_BA10_01_51166.mzXML Peak area,s100_rerun_BA6_01_51158.mzXML Peak area,s109_repeat_BC8_01_51291.mzXML Peak area,s112_repeat_BB9_01_51300.mzXML Peak area,s16_BD2_01_51227.mzXML Peak area,s23_repeat_BD5_01_51511.mzXML Peak area,s47_repeat_BB5_01_51298.mzXML Peak area,s15_BA3_01_51149.mzXML Peak area,s95_repeat_RA3_01_51493.mzXML Peak area,s45_BA7_01_51160.mzXML Peak area,s21_BA9_01_51164.mzXML Peak area,s36_BD4_01_51234.mzXML Peak area,s31_BC2_01_51201.mzXML Peak area,s3_repeat_BB7_01_51502.mzXML Peak area,s39_BD9_01_51246.mzXML Peak area,s33_repeat_BE7_01_51515.mzXML Peak area,s64_repeat_BE6_01_51282.mzXML Peak area,s29_BB4_01_51179.mzXML Peak area,s52_BC9_01_51216.mzXML Peak area,s63_repeat_BC3_01_51289.mzXML Peak area,s56_rerun_BA5_01_51156.mzXML Peak area,s49_repeat_BB12_01_51305.mzXML Peak area,s59_BE8_01_51271.mzXML Peak area,s27_BE5_01_51263.mzXML Peak area,s30_BB2_01_51174.mzXML Peak area,s50_BG5_01_51487.mzXML Peak area,s53_repeat_BB10_01_51504.mzXML Peak area,s75_BE11_01_51277.mzXML Peak area,s61_repeat_BC10_01_51509.mzXML Peak area,s58_BD10_01_51248.mzXML Peak area,s65_repeat_BB11_01_51303.mzXML Peak area,s74_repeat_BD12_01_51287.mzXML Peak area,s67_repeat_BA8_01_51294.mzXML Peak area,s77_BB8_01_51188.mzXML Peak area,s54_BE2_01_51257.mzXML Peak area,s66_BC11_01_51220.mzXML Peak area,s6_BD3_01_51232.mzXML Peak area,s8_repeat_BD6_01_51285.mzXML Peak area,s80_BC12_01_51222.mzXML Peak area,s7_BB6_01_51183.mzXML Peak area,s81_BB3_01_51177.mzXML Peak area,s88_BD7_01_51242.mzXML Peak area,s87_BG6_01_51489.mzXML Peak area,s98_BG3_01_51483.mzXML Peak area,s57_BA12_01_51170.mzXML Peak area,s97_BG2_01_51481.mzXML Peak area,s93_BE3_01_51259.mzXML Peak area,s91_BA11_01_51168.mzXML Peak area,s89_BD11_01_51250.mzXML Peak area,Unnamed: 109
610,416.3645886976373,10.179483166666667,6957.540499999872,37722.59899999994,2607.531000000051,22611.94450000013,7299.848999999973,32151.072499999937,22020.408499999896,10294.367999999975,28011.170999999707,17886.551500000078,13347.124000000005,42409.323500000355,49483.01999999994,32269.342000000164,5793.22100000008,8517.693000000072,17638.10749999969,15922.497000000183,19054.33850000043,18035.440000000104,22295.63799999979,2968.6394999999957,57442.7980000003,24960.799999999894,2681.6760000000017,10171.68900000006,8211.80600000012,1173.8890000000079,6965.663999999868,39791.39650000013,3532.428499999973,18959.937999999907,70827.12300000053,10006.713500000003,19926.783000000094,0.0,12986.769500000106,1507.4199999999842,12711.278499999831,15727.00450000002,28343.165499999872,32944.99349999992,45823.134499999964,17431.154500000033,23802.908500000005,582.1780000000055,4442.757999999946,26220.633000000173,0.0,33804.623499999434,55062.521000000685,13388.61099999991,419800.2619999997,0.0,82422.47400000051,27280.013999999715,8984.480500000014,60818.84750000028,33016.4585,308.03799999999666,3348.53600000008,14500.397000000115,6653.478000000065,5335.073000000015,13187.278999999917,19140.718500000086,53705.61099999991,76427.04749999911,16953.899999999965,75815.88549999968,0.0,44324.2940000009,1294.6559999999995,0.0,61540.25900000053,8864.12499999999,533.9880000000063,64688.849999999715,1525.7349999999826,2902.5440000000012,132232.21500000163,44233.86899999966,386.784000000008,5040.84950000007,5499.701500000061,1105.9024999999767,20168.677000000283,174.94499999999715,2458.8865000000123,8750.652499999956,32242.609000000128,143850.12350000066,8400.566000000115,24155.088999999785,0.0,30035.58349999996,20840.99050000021,29520.37500000004,57138.88050000016,8256.872499999958,3168.981500000009,243759.97849999944,9188.306500000053,30131.112000000172,53315.358500000046,78339.51700000068,
611,181.07466026837017,0.7139255555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71108.85599999997,79574.44000000013,0.0,0.0,0.0,153779.881,0.0,77378.89499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187176.23999999976,50268.121499999885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36846.81000000006,0.0,0.0,283015.49899999966,0.0,0.0,142626.08700000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35819.79600000006,0.0,0.0,0.0,0.0,0.0,119379.26300000015,0.0,0.0,28727.880000000045,26735.69500000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709263.9690000002,0.0,318600.6915,0.0,0.0,0.0,0.0,
612,181.0746465358197,1.022575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246185.9160000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296015.2710000001,0.0,0.0,0.0,0.0,39805.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28109.325000000048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27821.490500000047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335177.8024999996,0.0,0.0,0.0,0.0,0.0,0.0,
613,408.12276738543153,4.232971099290781,809.0750000000024,38195.490500000094,0.0,0.0,0.0,375.81999999999846,244.21099999999592,82359.36050000017,377.685,7572.89999999998,27840.779499999946,60351.16150000018,44167.434999999685,53195.33549999989,21862.92999999989,32422.00050000022,46041.2285,284.9874999999995,35902.58449999991,58027.81900000003,5361.602999999985,14676.653000000071,171.25500000000005,21641.63749999983,0.0,20519.09000000015,48227.71949999991,0.0,28936.075499999828,28419.066000000133,21217.667500000105,55035.757500000254,294.00750000000636,0.0,33183.417999999816,16604.254999999852,18892.2665,20745.82400000009,0.0,0.0,357.62899999999917,33056.10400000019,37662.22399999997,268.5499999999961,47951.537499999766,0.0,36618.828999999816,55761.51399999989,44194.063000000075,74637.58149999983,333.2340000000006,475.6395000000029,150784.48349999898,281.64399999999665,41234.73150000009,21569.425000000087,48953.423500000186,48652.01999999993,186.50399999999766,277.95,253.27000000000308,42616.02200000027,276.484000000001,19511.675000000123,49425.516000000134,65253.301999999276,68349.10300000057,27716.483499999882,75235.53000000035,39286.84800000026,669.5390000000053,50058.78800000009,373.0410000000032,208.02600000000245,38826.716999999866,23879.855499999867,193.2250000000004,191.353500000002,133147.2479999993,26456.87650000006,23133.106499999987,40770.4935000001,68021.47550000082,6006.53500000004,59350.62399999976,0.0,64113.46100000027,302.84500000000236,385.8419999999968,108245.87900000051,31112.02550000003,184.9810000000015,21990.863000000107,50052.04550000012,893.2549999999997,72955.86400000061,41336.54100000024,39661.724499999866,36735.79700000018,0.0,0.0,433454.1625000015,371.9395000000021,67356.35950000008,913.0800000000206,42859.45799999949,
614,478.2926086201962,6.219644339622643,16514.449499999922,25999.568499999976,21095.119,20689.53400000004,13813.982000000007,9088.759499999976,33529.76899999997,29454.795500000157,38972.47649999978,10485.835499999981,29797.209999999723,25160.75500000044,11460.160000000064,13003.713999999954,18277.392000000145,32637.945499999583,17549.308500000036,20081.3199999998,20373.64150000001,44867.16100000052,21389.43300000022,8675.036499999971,44339.59750000027,14754.445000000049,28343.799000000086,13276.484000000142,9703.562000000062,24018.81449999997,20196.419499999796,40822.668499999614,15952.653499999917,16239.734000000071,18327.555000000026,29309.62850000028,7171.352000000038,9283.740499999876,6880.775000000012,12307.510999999995,43060.33899999982,12866.27100000016,9834.732999999917,24101.220499999767,34981.49500000029,26661.13100000005,11707.532500000007,7812.583,9501.437999999893,28900.29600000019,27945.65750000008,14032.207500000075,29109.378999999986,41278.040000000314,19045.105000000174,11657.046999999895,25094.20750000001,9539.043499999947,8203.720999999938,20224.398999999943,50975.646499999944,20179.775500000047,27412.13349999976,19932.823999999964,47195.07050000027,40207.18849999993,31710.624000000116,51095.749999999694,85245.39799999942,34759.18250000012,29855.286499999853,11573.852499999899,11904.522000000037,20394.6155,9329.761000000035,7787.947500000011,13771.307499999974,5720.649999999992,4297.078499999989,24320.802999999953,29764.32950000006,5398.826000000043,25009.780499999917,27437.58249999992,18394.622499999903,19208.908999999858,5845.343000000074,32881.726499999815,11142.045999999975,6452.330000000021,10498.746499999965,55932.06300000001,7471.7985000001345,12405.941000000046,10302.03399999996,35299.83200000009,6781.2735000000475,28125.05699999973,25987.483000000084,31657.61999999973,30784.11599999998,53677.06450000012,96572.39199999976,28761.85499999996,89422.72799999977,26507.43300000012,53330.927999999854,35726.56599999989,
615,546.3551806904334,6.519491352201255,6989.6410000000305,21463.1685000001,19691.18999999993,16826.63399999999,15747.524499999818,16438.547000000042,22277.083500000106,26365.33449999996,56202.65749999997,7619.794500000004,28977.447500000162,24798.948499999897,11178.460999999976,20232.48499999995,21271.807499999955,28499.1470000002,13707.651499999864,34830.03900000012,21015.26799999999,39992.81650000012,26241.815000000035,9248.002999999951,37962.04549999976,15069.490500000007,21135.37599999996,12109.960999999932,6560.5530000000845,22631.98050000005,10548.478500000008,28154.34749999993,5746.232499999986,13359.802500000076,43264.161999999735,19694.515000000083,18530.072500000097,5926.668499999989,12059.827500000027,8894.24350000005,29004.85800000004,16894.589999999833,13572.41500000007,17500.39849999991,28240.857999999982,20733.236499999985,18612.81099999996,16461.884000000082,3608.345999999914,20659.13750000004,20275.002000000117,12749.880500000092,95832.25550000004,25177.329500000098,134539.55349999966,58992.78949999996,28704.41899999997,9390.8855,17962.66300000007,23926.95750000003,38120.263500000336,24349.38200000008,46387.10849999997,21407.023500000123,51955.345499999974,32943.88349999998,26282.759499999876,408003.3960000014,49496.54399999977,34448.126999999884,27549.199999999728,14875.371000000017,30132.075499999715,40299.48599999989,13270.70050000004,12220.41799999995,14727.00550000014,6166.561499999957,20838.78199999991,20117.053000000233,23045.8284999999,9460.957500000197,43960.04050000017,21653.94649999988,5518.6304999999975,31617.35849999997,13062.415999999792,32780.1375000001,16593.232999999993,10129.147999999941,18366.177500000067,74655.12600000008,15755.386999999795,30249.723499999902,11372.53099999993,18674.571000000138,4495.885999999951,20919.65649999996,15303.671500000088,25856.58449999998,24488.50350000001,138069.41599999944,70220.14150000009,158605.7025000007,61446.96750000037,28353.71549999988,38770.034500000285,36129.939000000166,
616,650.4391849112459,7.551089308176098,14367.106000000042,10318.776999999991,8878.503000000053,13078.798000000055,8297.464500000078,21855.094000000023,21820.459000000017,15712.15399999996,28219.71450000004,4337.619000000014,26405.482500000093,13402.754500000015,18325.704000000107,11042.492000000084,23829.261499999902,22342.562499999916,23665.34950000003,18493.94299999993,11655.269000000078,28612.636499999913,13761.882000000012,14994.469499999974,9606.296000000062,9644.606000000003,20843.78349999997,19219.631000000158,5638.6245000000235,36788.53999999993,4479.452499999989,12480.10499999997,7467.5845000000345,16008.794499999942,15297.063000000031,11577.933000000083,6216.090000000041,11565.2965,7293.313499999982,10942.273000000016,10796.634499999956,11541.278000000038,18483.463000000043,21546.963999999924,13983.089499999971,10072.826999999945,12194.45600000002,2482.9600000000087,11161.693500000025,16446.294500000004,38855.382500000094,14426.157999999907,26179.31400000014,28587.929500000093,177069.96450000012,6330.441500000004,1598.8210000000024,3797.5790000000065,1227.6109999999796,12267.324500000032,34202.232500000064,11692.747,12550.235999999939,1402.408500000001,13473.255999999905,3400.947000000007,11733.60099999998,1158995.916500003,17896.429000000026,6070.975999999909,1486.6209999999853,4976.097500000034,35534.13549999998,3535.145999999988,10009.15449999998,6367.202000000023,2920.839999999963,3150.6914999999744,16307.50050000007,27737.612499999916,48146.86499999997,1844.7979999999993,697.1489999999983,6984.742999999987,1070.597999999991,43663.751999999906,2486.260999999956,15808.390000000083,5949.234500000015,9358.602499999986,15798.588999999949,54246.449500000286,2830.4144999999908,8675.18149999996,4729.407000000012,3397.9034999999835,6980.644499999945,7300.4164999999975,10699.97500000006,8169.7319999999645,3016.30400000004,45826.70149999987,8049.696499999989,79314.3659999998,5781.405999999986,7222.722999999974,14338.309499999988,4842.924,
617,494.3236671212674,6.077728412698412,37914.88749999998,22743.39350000004,52179.51499999979,23709.27650000013,28068.90949999999,22462.52749999992,70390.04599999938,22161.38800000022,78095.86099999947,13193.68399999999,35071.487000000154,23049.595000000132,5661.280000000021,20005.2985,39413.53849999987,55433.57849999988,20402.88299999989,44892.64400000017,13542.064999999973,71724.64899999952,50142.88350000001,23296.4054999998,44479.50499999958,12018.810999999907,45188.87299999991,24737.585500000063,10086.240999999856,25516.674000000185,5598.539999999953,21992.712500000078,8599.15299999996,6926.624999999899,45911.999499999656,28410.03399999999,15676.435999999914,13591.426499999863,8472.720000000041,26368.10449999993,45757.61500000023,15800.893499999913,2184.060000000009,16125.635999999931,32633.659000000185,27727.49549999976,18826.837999999923,44538.85199999998,9725.799,16345.523999999983,12128.7635,28336.94249999996,72034.75800000044,89016.77749999963,175467.18199999965,77413.0225000001,34379.366499999676,15570.37650000015,11921.015999999969,42844.36650000012,141866.3560000005,30751.148999999867,45471.8590000004,20061.972499999894,47672.0289999997,28001.2745000003,38976.816000000144,416990.277500002,56134.59749999997,60502.68899999966,40482.23649999996,4380.011999999911,47346.41750000013,6495.356999999997,6941.6759999999385,13258.947500000031,11444.790999999956,0.0,16330.564500000011,18118.499500000053,13707.301000000027,3361.559999999945,18054.092500000035,25132.622499999947,3569.8949999999654,18937.379500000083,6419.383999999951,24005.27550000001,11408.669500000142,12473.839999999958,24290.84800000015,106596.89999999976,9615.939999999997,8498.466499999962,12077.6680000001,28139.3549999999,14284.66950000003,25674.042000000118,31605.220999999878,34889.003000000295,20730.11099999993,363649.58049999975,102778.28550000023,148492.23199999964,62203.59799999953,9590.930999999964,38950.59949999991,13834.175000000096,
618,357.278994672502,5.90041275510204,14332.000500000007,6689.337000000106,13711.097999999987,4954.999999999997,1667.2559999999853,3601.046499999961,23573.577999999925,3577.431000000025,5921.487000000003,3543.065,2757.4015000000163,8863.620499999994,4165.58600000005,9104.051000000012,523.4790000000039,1056.1874999999845,6784.240500000014,23020.87750000017,4452.499499999995,1684.091500000027,4630.44850000002,2382.545499999996,16556.44400000025,4992.632499999973,4445.74250000002,3671.2749999999455,1059.7859999999782,7156.668500000053,1026.3989999999912,6808.282999999978,1409.456999999988,2223.0875000000187,5320.315999999999,14003.124000000063,0.0,0.0,2742.807999999989,0.0,5448.18150000003,61154.375500000155,10367.085500000063,41422.42299999992,1620.3215000000025,4135.299999999955,2279.4079999999967,4643.640999999948,0.0,3975.504000000036,3010.73000000003,33324.4515,5709.155999999947,25039.52400000015,45328.81400000107,3356.5360000000123,7572.485500000063,15095.347999999984,37690.72450000015,19676.87849999982,67100.88299999997,2719.5310000000004,2916.963999999995,1341.9015000000086,5958.754999999975,6171.89500000004,3285.4200000000187,55593.62249999961,2863.000999999999,8065.779000000069,791.2030000000142,1677.4124999999967,15895.168499999954,10276.80049999995,3442.2570000000205,2413.796000000048,5020.842999999984,0.0,0.0,5643.795500000077,3100.5219999999945,3702.711999999977,16441.389500000056,4035.153499999973,3060.756000000051,5656.025499999989,3853.695000000063,771.0299999999886,991.2924999999897,20513.525000000027,57433.252999999655,26986.492000000166,10588.861499999974,5312.856999999974,4153.050500000001,2581.5119999999924,5525.007499999952,0.0,2887.8734999999683,0.0,67954.92550000011,1496772.1274999946,78122.79599999933,21761.866499999876,79392.21949999973,2453.882999999961,14261.550000000168,64364.03899999988,
619,518.3215889612728,6.503140251572323,17592.102500000026,32131.957,29806.14100000007,22568.468000000186,24249.897499999606,13250.55000000011,27091.427499999987,33431.504499999806,72911.74350000013,10779.580500000058,33552.56649999991,30061.495499999823,36373.56900000005,34382.57599999985,31638.937000000104,51335.00950000005,43287.86099999984,93002.81600000047,36644.450000000084,58505.99650000042,33102.08600000016,21571.982500000202,71786.36899999932,19874.431,26202.995499999965,18746.379,17511.800000000152,61953.15749999983,14270.752999999922,45343.27400000001,24281.413000000044,16742.258000000107,81988.14799999971,50638.247000000265,17125.08350000018,10476.69199999998,18711.408000000018,9305.064500000035,32325.64800000007,18377.365999999874,15225.507000000005,22136.94400000005,28288.451499999737,21837.22600000002,25612.565999999995,83247.64050000055,7489.171499999929,31184.66599999978,36751.573500000246,33867.76249999996,72839.26950000008,40529.392500000096,127655.21799999947,110002.09950000011,40446.76599999997,19807.608000000087,35108.76550000003,47278.71800000023,65678.81450000024,56187.874499999954,87388.49349999976,27292.887500000026,85656.76699999988,90578.57100000037,50323.781499999415,991770.309,84915.96349999987,43536.09549999998,42939.388000000006,42133.49750000007,68299.3174999995,46913.99349999991,50672.894000000124,19001.019999999982,46473.23050000025,4274.846499999955,41678.946499999984,25007.87250000025,49756.80099999988,24396.574500000206,29085.408000000098,74188.92650000016,10125.944500000058,62459.640000000276,26749.568999999712,72563.24849999965,25715.875999999986,31983.738499999912,52143.61800000032,174273.29349999884,12646.588499999812,23550.320999999843,15876.041999999828,57581.04150000036,25646.40550000002,24161.318500000107,55780.90350000023,23668.66449999998,31343.337999999898,500451.3814999994,144798.795999999,159683.6930000003,106981.90100000086,24224.73449999992,54131.71350000036,28727.86449999997,
620,524.217706026476,3.4443170250896045,280.26899999999995,70390.25799999997,261.87300000000187,0.0,239.14800000000088,0.0,0.0,66551.91250000006,180.23500000000104,12750.177999999987,5437.931000000013,88302.78149999992,33864.13699999997,68685.58349999976,4832.988500000006,7528.444000000027,25224.785999999967,587.8549999999988,51750.465499999846,11685.461000000025,11246.52949999998,17835.37100000008,186.33299999999957,18657.63350000001,634.1864999999991,7437.102500000012,30651.913499999882,315.55499999999995,20968.278499999982,34792.754499999886,10650.493999999966,62587.793500000094,3714.681499999999,381.1880000000015,15730.756000000005,5650.852499999997,33038.0895,25251.965500000028,0.0,280.61100000000215,1548.5580000000025,15734.412999999982,46186.849499999924,0.0,51055.11400000006,270.3660000000009,30152.796500000033,57349.011499999775,7059.787500000001,75306.14349999977,0.0,223.0400000000008,122522.16300000016,0.0,82605.02499999982,41481.900500000105,164389.44900000008,36767.71249999998,0.0,0.0,196.7400000000003,44699.8555,0.0,61136.90749999989,6925.906999999991,333815.1744999999,29868.225500000062,11391.531499999946,103805.52650000047,52147.169499999836,454.52999999999616,138415.67100000026,1015.1040000000007,269.36249999999717,29672.741500000033,13222.18850000003,0.0,0.0,70387.90550000008,70960.54049999977,103687.01499999984,47369.82299999993,575399.0985000009,28531.76600000004,145246.53399999984,911.8089999999997,65716.63449999981,206.32500000000041,0.0,177129.51299999977,69034.58299999997,286.96799999999945,25244.92699999999,43847.25100000009,2447.159499999994,105293.76,19619.990499999916,24033.869000000024,58982.6425,262.47999999999934,237.00249999999951,631663.1815000004,226.91750000000138,137407.98249999963,3529.9769999999935,98711.31850000017,
621,424.34254595954553,6.7384184294871785,7384.959000000074,12287.130499999932,19761.298499999964,16143.186500000118,6786.808500000015,8818.639999999987,11816.484000000044,36573.0725000004,24470.64849999997,9583.072500000026,44220.31750000014,14708.232000000044,16197.005000000116,10575.185999999965,13442.372499999932,16840.81099999994,10071.958999999997,44210.4040000001,11555.323000000082,20539.96600000008,19613.0549999998,26552.268999999862,46739.85999999999,9082.407999999978,7039.683500000014,14801.6205,6587.483000000041,15432.169999999986,6941.773000000036,17795.744500000135,6311.367499999998,27387.844499999883,77718.2104999999,24195.07099999999,6586.652999999994,14663.17349999991,13861.914000000104,11939.734999999971,17440.92799999992,8901.515499999996,7686.1794999999365,12051.76449999994,13227.102999999992,12046.875499999993,11138.836499999963,32043.925500000223,7398.2330000000065,11846.220000000007,30900.556500000068,11053.153000000017,0.0,26756.802500000038,124336.27150000069,77579.23649999956,28678.371499999965,6218.554500000071,7036.7695000000085,17679.422499999957,29659.186500000116,13150.642499999914,13241.386499999951,32039.114500000065,38591.320000000014,18553.30449999999,53297.54300000014,255705.1845000005,28197.08700000013,45096.58900000006,17317.51499999992,17426.751999999982,23301.10400000008,13112.626000000006,15510.605999999932,3226.7635000000264,27340.665999999957,13285.465499999902,1200.8240000000044,28574.19300000001,50322.627500000526,11317.943000000017,12340.162500000022,35299.852000000064,23360.58450000016,46261.143499999744,7387.928999999986,32926.5835,20934.95200000006,7892.4060000000145,28428.81899999985,68968.07050000022,8473.892500000049,26809.550000000192,10819.709999999981,18390.006500000007,0.0,10766.947500000031,16606.73500000001,11021.549500000026,15610.787499999995,172717.9879999989,37971.31650000007,98207.40749999988,37720.65949999997,9194.321499999996,27008.80349999981,15685.119000000026,
622,408.1226606215837,4.499918518518519,492.5865000000026,28716.12849999982,246.5439999999992,0.0,300.47199999999265,0.0,437.47949999999537,35540.71799999975,349.8525000000019,5146.194000000027,3310.9710000000005,53861.75399999993,27221.593499999744,41269.99049999997,3832.002999999994,4330.237999999988,17223.70500000004,0.0,32695.436500000404,6687.637500000024,6238.812500000025,3800.764500000017,405.72799999999495,9417.0295,273.212000000001,4770.185500000001,23381.720499999858,0.0,12941.579999999829,21529.650000000245,6754.872000000006,35948.85049999985,859.9950000000077,0.0,19214.530999999974,5846.828500000006,16723.800999999785,14975.309500000007,187.73749999999959,259.1199999999967,907.3644999999916,7237.992000000021,21210.226000000108,192.8119999999992,23061.24150000013,0.0,19114.48299999984,34345.24099999978,4506.46199999999,48257.58800000003,0.0,178.54199999999634,87727.8695000003,0.0,46585.12699999955,20144.133999999933,78478.02799999971,17800.710499999845,363.85799999999983,299.9370000000048,275.3519999999999,23315.257999999947,0.0,22674.718000000026,2874.892500000012,82559.07600000007,16454.681999999888,6912.9195,53713.85200000013,34272.607499999984,0.0,80344.8575000001,736.0830000000083,0.0,19635.090500000082,7060.405999999945,0.0,0.0,19304.797999999908,35379.252999999735,38485.420499999906,19127.245500000143,134181.12099999972,5573.9644999999655,95714.49299999989,0.0,35955.553499999776,255.76199999999835,210.72150000000042,87090.94600000048,28291.768000000426,0.0,14245.573499999957,25778.622500000005,1178.902000000002,56305.64899999984,8710.161500000018,12737.61899999998,35632.33499999989,0.0,327.2000000000013,563290.8030000004,235.00799999999714,101898.64499999897,506.45099999999985,60094.74350000008,
623,414.30030545058924,4.197561111111112,7664.452999999952,0.0,0.0,0.0,379.32,13723.22450000003,299.936999999995,2509.4180000000124,0.0,0.0,0.0,6313.146499999995,0.0,0.0,0.0,0.0,169.93599999999932,0.0,0.0,0.0,0.0,200.0740000000007,0.0,4223.483000000003,0.0,290.05099999999595,0.0,0.0,0.0,0.0,0.0,0.0,269.775,0.0,0.0,2306.0220000000118,0.0,4467.204500000007,0.0,0.0,10533.270000000011,171.5699999999993,0.0,0.0,1550.1080000000104,0.0,1799.4059999999924,261.7724999999981,0.0,0.0,16473.835499999957,243.83850000000342,38423.964000000095,3710.2850000000108,0.0,0.0,0.0,0.0,468.1685000000022,0.0,0.0,2171.8804999999925,0.0,0.0,1209.4009999999942,3477.0725000000316,235.17200000000267,0.0,0.0,0.0,0.0,488.7389999999966,849.9689999999966,240.345,177.4850000000006,0.0,0.0,678.5249999999999,1478.2500000000132,0.0,0.0,0.0,0.0,1445.9379999999999,11921.444499999992,0.0,0.0,193.85100000000165,20177.159999999843,35345.683999999994,5469.45299999997,365.05099999999686,0.0,0.0,0.0,0.0,0.0,2023.396000000008,0.0,31453.423000000068,511.20800000000014,0.0,389.3354999999981,0.0,231.0284999999976,0.0,
624,605.330553114175,5.752269999999999,0.0,0.0,0.0,0.0,0.0,0.0,8761.961499999914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3427.878000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127571.26700000078,0.0,0.0,12011.7149999999,5182.999500000031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28417.428499999754,3579.571000000049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10446.508000000056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10176.592000000042,0.0,4078.1580000000567,0.0,
