row ID,row m/z,row retention time,s102_BB8_01_51048.mzXML Peak area,s24_BD2_01_51087.mzXML Peak area,s1_BD6_01_51095.mzXML Peak area,s19_rerun_BC10_01_51138.mzXML Peak area,s111_BC11_01_51081.mzXML Peak area,s103_rerun_BC8_01_51134.mzXML Peak area,s101_BA9_01_51025.mzXML Peak area,s14_BB4_01_51039.mzXML Peak area,s110_rerun_BB12_01_51140.mzXML Peak area,s22_BC4_01_51065.mzXML Peak area,s17_BA6_01_51019.mzXML Peak area,s25_BE7_01_51121.mzXML Peak area,s32_BB9_01_51050.mzXML Peak area,s41_BD7_01_51097.mzXML Peak area,s34_BA8_01_51023.mzXML Peak area,s35_BA7_01_51021.mzXML Peak area,s42_BB3_01_51037.mzXML Peak area,s43_BE10_01_51125.mzXML Peak area,s40_BE8_01_51123.mzXML Peak area,s37_BA5_01_51017.mzXML Peak area,s2_BE6_01_51119.mzXML Peak area,s38_BE5_01_51117.mzXML Peak area,s28_BE4_01_51115.mzXML Peak area,s26_BC9_01_51076.mzXML Peak area,s68_BA11_01_51029.mzXML Peak area,s67b_BB6_01_51043.mzXML Peak area,s70_BC2_01_51061.mzXML Peak area,s69_repeat_RD11_01_51500.mzXML Peak area,s44_BC5_01_51067.mzXML Peak area,s46_BE11_01_51127.mzXML Peak area,s5_BC6_01_51069.mzXML Peak area,s51_BD5_01_51093.mzXML Peak area,s48_BD12_01_51107.mzXML Peak area,s4_BD9_01_51101.mzXML Peak area,s71_BC3_01_51063.mzXML Peak area,s84_BB7_01_51046.mzXML Peak area,s60_BE12_01_51130.mzXML Peak area,s86_BB11_01_51054.mzXML Peak area,s83_BD3_01_51089.mzXML Peak area,s73_BD8_01_51099.mzXML Peak area,s78_rerun_BC12_01_51132.mzXML Peak area,s90_BA10_01_51027.mzXML Peak area,s82_BD10_01_51103.mzXML Peak area,s79_BE2_01_51111.mzXML Peak area,s72_BD4_01_51091.mzXML Peak area,s13_repeat_BE4_01_51280.mzXML Peak area,s85_BB10_01_51052.mzXML Peak area,s92_BE3_01_51113.mzXML Peak area,s94_BA4_01_51015.mzXML Peak area,s9_BB5_01_51041.mzXML Peak area,s113_rerun_BA4_01_51154.mzXML Peak area,s99_BB2_01_51035.mzXML Peak area,s76_BA12_01_51031.mzXML Peak area,s18_BG7_01_51491.mzXML Peak area,s20_BD8_01_51244.mzXML Peak area,s12_BC6_01_51209.mzXML Peak area,s10_BE10_01_51275.mzXML Peak area,s11_BA10_01_51166.mzXML Peak area,s100_rerun_BA6_01_51158.mzXML Peak area,s109_repeat_BC8_01_51291.mzXML Peak area,s112_repeat_BB9_01_51300.mzXML Peak area,s16_BD2_01_51227.mzXML Peak area,s23_repeat_BD5_01_51511.mzXML Peak area,s47_repeat_BB5_01_51298.mzXML Peak area,s15_BA3_01_51149.mzXML Peak area,s95_repeat_RA3_01_51493.mzXML Peak area,s45_BA7_01_51160.mzXML Peak area,s21_BA9_01_51164.mzXML Peak area,s36_BD4_01_51234.mzXML Peak area,s31_BC2_01_51201.mzXML Peak area,s3_repeat_BB7_01_51502.mzXML Peak area,s39_BD9_01_51246.mzXML Peak area,s33_repeat_BE7_01_51515.mzXML Peak area,s64_repeat_BE6_01_51282.mzXML Peak area,s29_BB4_01_51179.mzXML Peak area,s52_BC9_01_51216.mzXML Peak area,s63_repeat_BC3_01_51289.mzXML Peak area,s56_rerun_BA5_01_51156.mzXML Peak area,s49_repeat_BB12_01_51305.mzXML Peak area,s59_BE8_01_51271.mzXML Peak area,s27_BE5_01_51263.mzXML Peak area,s30_BB2_01_51174.mzXML Peak area,s50_BG5_01_51487.mzXML Peak area,s53_repeat_BB10_01_51504.mzXML Peak area,s75_BE11_01_51277.mzXML Peak area,s61_repeat_BC10_01_51509.mzXML Peak area,s58_BD10_01_51248.mzXML Peak area,s65_repeat_BB11_01_51303.mzXML Peak area,s74_repeat_BD12_01_51287.mzXML Peak area,s67_repeat_BA8_01_51294.mzXML Peak area,s77_BB8_01_51188.mzXML Peak area,s54_BE2_01_51257.mzXML Peak area,s66_BC11_01_51220.mzXML Peak area,s6_BD3_01_51232.mzXML Peak area,s8_repeat_BD6_01_51285.mzXML Peak area,s80_BC12_01_51222.mzXML Peak area,s7_BB6_01_51183.mzXML Peak area,s81_BB3_01_51177.mzXML Peak area,s88_BD7_01_51242.mzXML Peak area,s87_BG6_01_51489.mzXML Peak area,s98_BG3_01_51483.mzXML Peak area,s57_BA12_01_51170.mzXML Peak area,s97_BG2_01_51481.mzXML Peak area,s93_BE3_01_51259.mzXML Peak area,s91_BA11_01_51168.mzXML Peak area,s89_BD11_01_51250.mzXML Peak area,
610,416.3645886976373,10.179483166666667,6957.540499999872,37722.598999999944,2607.531000000051,22611.944500000132,7299.848999999973,32151.072499999937,22020.408499999896,10294.367999999975,28011.17099999971,17886.551500000078,13347.124000000003,42409.32350000035,49483.01999999994,32269.342000000168,5793.221000000079,8517.693000000072,17638.10749999969,15922.497000000185,19054.33850000043,18035.440000000104,22295.637999999788,2968.6394999999957,57442.7980000003,24960.79999999989,2681.6760000000017,10171.68900000006,8211.80600000012,1173.8890000000079,6965.663999999868,39791.39650000014,3532.428499999973,18959.937999999907,70827.12300000053,10006.713500000003,19926.783000000098,0,12986.769500000104,1507.4199999999842,12711.278499999831,15727.00450000002,28343.165499999872,32944.99349999992,45823.13449999996,17431.154500000033,23802.908500000005,582.1780000000055,4442.757999999946,26220.633000000173,0,33804.62349999943,55062.52100000069,13388.61099999991,419800.26199999964,0,82422.47400000051,27280.013999999715,8984.480500000014,60818.84750000029,33016.4585,308.0379999999967,3348.5360000000796,14500.397000000114,6653.478000000065,5335.073000000015,13187.278999999917,19140.718500000086,53705.61099999991,76427.04749999911,16953.899999999965,75815.88549999967,0,44324.294000000904,1294.6559999999997,0,61540.25900000052,8864.12499999999,533.9880000000063,64688.84999999971,1525.7349999999824,2902.5440000000017,132232.21500000163,44233.86899999966,386.78400000000795,5040.84950000007,5499.701500000061,1105.9024999999767,20168.677000000283,174.94499999999712,2458.8865000000123,8750.652499999956,32242.609000000128,143850.12350000063,8400.566000000115,24155.088999999785,0,30035.58349999996,20840.99050000021,29520.37500000004,57138.880500000145,8256.872499999958,3168.981500000009,243759.97849999942,9188.306500000053,30131.11200000017,53315.35850000005,78339.51700000069,
611,181.0746602683702,0.7139255555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71108.85599999997,79574.44000000012,0,0,0,153779.881,0,77378.89499999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187176.23999999976,50268.12149999989,0,0,0,0,0,0,0,0,36846.81000000006,0,0,283015.49899999966,0,0,142626.08700000012,0,0,0,0,0,0,0,0,0,0,35819.79600000006,0,0,0,0,0,119379.26300000015,0,0,28727.880000000045,26735.695000000036,0,0,0,0,0,0,0,0,0,709263.9690000002,0,318600.6915,0,0,0,0,
612,181.0746465358197,1.022575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246185.91600000038,0,0,0,0,0,0,0,0,0,0,0,0,296015.27100000007,0,0,0,0,39805.128,0,0,0,0,0,0,0,28109.325000000048,0,0,0,0,0,0,0,0,0,27821.49050000005,0,0,0,0,0,0,0,0,0,0,335177.8024999996,0,0,0,0,0,0,
613,408.1227673854315,4.232971099290781,809.0750000000025,38195.4905000001,0,0,0,375.81999999999846,244.21099999999592,82359.36050000016,377.68499999999995,7572.89999999998,27840.779499999942,60351.16150000017,44167.43499999969,53195.335499999885,21862.92999999989,32422.00050000022,46041.2285,284.9874999999995,35902.58449999991,58027.81900000003,5361.602999999985,14676.653000000071,171.25500000000002,21641.63749999983,0,20519.09000000015,48227.71949999991,0,28936.075499999828,28419.066000000133,21217.667500000105,55035.75750000025,294.00750000000636,0,33183.417999999816,16604.254999999852,18892.2665,20745.824000000095,0,0,357.6289999999991,33056.10400000019,37662.22399999997,268.5499999999961,47951.537499999766,0,36618.82899999982,55761.51399999988,44194.063000000075,74637.58149999983,333.23400000000066,475.63950000000284,150784.48349999898,281.64399999999665,41234.73150000009,21569.425000000087,48953.42350000019,48652.01999999993,186.5039999999977,277.94999999999993,253.27000000000308,42616.02200000027,276.48400000000106,19511.675000000123,49425.51600000014,65253.30199999928,68349.10300000058,27716.48349999988,75235.53000000035,39286.84800000026,669.5390000000054,50058.78800000009,373.0410000000032,208.02600000000245,38826.716999999866,23879.85549999987,193.22500000000034,191.35350000000193,133147.2479999993,26456.87650000006,23133.106499999983,40770.4935000001,68021.47550000082,6006.53500000004,59350.62399999976,0,64113.46100000028,302.8450000000024,385.8419999999968,108245.8790000005,31112.02550000003,184.98100000000147,21990.863000000107,50052.04550000012,893.2549999999997,72955.86400000061,41336.54100000024,39661.72449999987,36735.79700000018,0,0,433454.1625000015,371.9395000000021,67356.35950000008,913.0800000000206,42859.45799999949,
614,478.2926086201961,6.219644339622643,16514.449499999922,25999.568499999976,21095.119000000002,20689.534000000036,13813.982000000009,9088.759499999975,33529.76899999997,29454.795500000153,38972.47649999978,10485.835499999981,29797.209999999723,25160.75500000044,11460.160000000064,13003.713999999954,18277.392000000145,32637.945499999583,17549.308500000036,20081.319999999796,20373.64150000001,44867.16100000052,21389.43300000022,8675.03649999997,44339.59750000027,14754.445000000049,28343.79900000009,13276.48400000014,9703.562000000062,24018.81449999997,20196.419499999793,40822.66849999961,15952.653499999917,16239.734000000073,18327.555000000022,29309.628500000275,7171.352000000038,9283.740499999876,6880.775000000012,12307.510999999997,43060.33899999982,12866.271000000159,9834.732999999917,24101.220499999767,34981.49500000028,26661.13100000005,11707.532500000008,7812.5830000000005,9501.437999999891,28900.296000000188,27945.65750000008,14032.207500000077,29109.37899999999,41278.04000000031,19045.105000000178,11657.046999999897,25094.207500000015,9539.043499999949,8203.720999999938,20224.398999999943,50975.64649999994,20179.775500000047,27412.133499999756,19932.823999999964,47195.07050000027,40207.18849999993,31710.62400000012,51095.7499999997,85245.39799999942,34759.18250000012,29855.286499999853,11573.8524999999,11904.522000000035,20394.615499999996,9329.761000000035,7787.947500000011,13771.307499999974,5720.649999999993,4297.078499999989,24320.80299999995,29764.32950000006,5398.826000000043,25009.780499999913,27437.582499999924,18394.622499999903,19208.908999999858,5845.3430000000735,32881.72649999981,11142.045999999975,6452.330000000021,10498.746499999963,55932.06300000001,7471.7985000001345,12405.941000000046,10302.033999999961,35299.83200000009,6781.2735000000475,28125.056999999735,25987.483000000084,31657.619999999733,30784.11599999998,53677.06450000012,96572.39199999976,28761.85499999996,89422.72799999978,26507.433000000125,53330.927999999854,35726.56599999989,
615,546.3551806904334,6.519491352201256,6989.641000000031,21463.1685000001,19691.189999999926,16826.63399999999,15747.524499999816,16438.547000000042,22277.08350000011,26365.33449999996,56202.65749999997,7619.794500000004,28977.44750000016,24798.948499999897,11178.460999999976,20232.48499999995,21271.807499999955,28499.147000000197,13707.651499999865,34830.03900000012,21015.26799999999,39992.81650000012,26241.815000000035,9248.002999999953,37962.04549999976,15069.490500000007,21135.37599999996,12109.960999999932,6560.553000000084,22631.98050000005,10548.478500000008,28154.34749999993,5746.232499999987,13359.802500000076,43264.161999999735,19694.515000000083,18530.072500000097,5926.668499999989,12059.827500000029,8894.24350000005,29004.858000000037,16894.589999999833,13572.415000000072,17500.39849999991,28240.85799999998,20733.236499999985,18612.810999999958,16461.884000000082,3608.345999999914,20659.13750000004,20275.002000000113,12749.880500000092,95832.25550000004,25177.3295000001,134539.55349999966,58992.78949999996,28704.41899999997,9390.8855,17962.66300000007,23926.95750000003,38120.263500000336,24349.38200000008,46387.10849999997,21407.023500000123,51955.345499999974,32943.88349999999,26282.759499999876,408003.3960000014,49496.54399999977,34448.126999999884,27549.199999999728,14875.371000000016,30132.075499999715,40299.48599999989,13270.70050000004,12220.41799999995,14727.005500000141,6166.561499999957,20838.78199999991,20117.05300000023,23045.8284999999,9460.957500000197,43960.04050000017,21653.946499999878,5518.6304999999975,31617.358499999973,13062.415999999792,32780.1375000001,16593.232999999993,10129.14799999994,18366.17750000007,74655.12600000008,15755.386999999797,30249.7234999999,11372.530999999928,18674.571000000138,4495.885999999951,20919.656499999957,15303.671500000088,25856.58449999998,24488.503500000006,138069.41599999944,70220.14150000007,158605.7025000007,61446.96750000038,28353.715499999875,38770.03450000029,36129.939000000166,
616,650.4391849112459,7.551089308176098,14367.10600000004,10318.77699999999,8878.503000000052,13078.798000000055,8297.464500000078,21855.094000000023,21820.459000000017,15712.153999999959,28219.714500000042,4337.619000000014,26405.482500000093,13402.754500000014,18325.704000000107,11042.492000000082,23829.261499999902,22342.56249999992,23665.34950000003,18493.942999999934,11655.269000000078,28612.63649999991,13761.882000000012,14994.469499999972,9606.296000000062,9644.606000000003,20843.78349999997,19219.63100000016,5638.624500000023,36788.53999999993,4479.4524999999885,12480.10499999997,7467.584500000034,16008.79449999994,15297.063000000033,11577.933000000085,6216.090000000041,11565.2965,7293.313499999982,10942.273000000017,10796.634499999956,11541.278000000038,18483.463000000043,21546.963999999924,13983.08949999997,10072.826999999943,12194.45600000002,2482.960000000009,11161.693500000025,16446.294500000004,38855.3825000001,14426.157999999907,26179.31400000014,28587.929500000093,177069.9645000001,6330.441500000005,1598.8210000000024,3797.579000000007,1227.6109999999794,12267.324500000033,34202.232500000064,11692.747000000001,12550.235999999939,1402.408500000001,13473.255999999905,3400.947000000007,11733.600999999979,1158995.916500003,17896.429000000026,6070.975999999909,1486.6209999999855,4976.0975000000335,35534.13549999998,3535.1459999999875,10009.154499999979,6367.202000000023,2920.839999999963,3150.6914999999744,16307.50050000007,27737.61249999992,48146.86499999997,1844.7979999999993,697.1489999999984,6984.742999999986,1070.597999999991,43663.7519999999,2486.260999999956,15808.390000000083,5949.234500000015,9358.602499999986,15798.588999999947,54246.44950000028,2830.414499999991,8675.18149999996,4729.407000000012,3397.9034999999835,6980.644499999945,7300.416499999997,10699.975000000059,8169.731999999964,3016.3040000000397,45826.70149999987,8049.696499999989,79314.3659999998,5781.405999999987,7222.722999999973,14338.309499999988,4842.924,
617,494.3236671212674,6.077728412698413,37914.88749999999,22743.393500000042,52179.51499999978,23709.27650000013,28068.909499999987,22462.527499999924,70390.04599999938,22161.38800000022,78095.86099999948,13193.68399999999,35071.487000000154,23049.59500000013,5661.280000000021,20005.298499999997,39413.53849999987,55433.57849999989,20402.88299999989,44892.64400000016,13542.064999999973,71724.64899999952,50142.88350000001,23296.405499999797,44479.50499999958,12018.810999999907,45188.87299999991,24737.585500000063,10086.240999999856,25516.674000000185,5598.539999999953,21992.712500000074,8599.15299999996,6926.624999999899,45911.999499999656,28410.033999999992,15676.435999999914,13591.426499999863,8472.720000000041,26368.104499999932,45757.61500000023,15800.893499999913,2184.0600000000086,16125.635999999933,32633.659000000185,27727.495499999757,18826.837999999923,44538.85199999998,9725.798999999999,16345.523999999983,12128.763500000001,28336.94249999996,72034.75800000044,89016.77749999963,175467.18199999965,77413.0225000001,34379.366499999676,15570.376500000148,11921.015999999967,42844.36650000012,141866.3560000005,30751.14899999987,45471.859000000404,20061.972499999898,47672.0289999997,28001.274500000305,38976.816000000144,416990.27750000195,56134.597499999974,60502.68899999966,40482.23649999996,4380.01199999991,47346.41750000013,6495.356999999997,6941.675999999939,13258.947500000031,11444.790999999956,0,16330.564500000011,18118.499500000053,13707.301000000029,3361.559999999945,18054.092500000035,25132.622499999943,3569.8949999999654,18937.379500000083,6419.383999999951,24005.275500000007,11408.669500000142,12473.83999999996,24290.84800000015,106596.89999999976,9615.939999999995,8498.466499999962,12077.6680000001,28139.354999999905,14284.669500000033,25674.042000000114,31605.220999999878,34889.0030000003,20730.11099999993,363649.5804999998,102778.28550000023,148492.23199999964,62203.597999999525,9590.930999999964,38950.59949999991,13834.175000000094,
618,357.278994672502,5.900412755102039,14332.000500000007,6689.337000000106,13711.097999999987,4954.999999999997,1667.2559999999855,3601.0464999999613,23573.577999999932,3577.4310000000246,5921.487000000002,3543.0649999999996,2757.4015000000163,8863.620499999994,4165.58600000005,9104.051000000012,523.4790000000039,1056.1874999999845,6784.240500000015,23020.877500000173,4452.499499999995,1684.0915000000273,4630.448500000021,2382.545499999996,16556.44400000025,4992.632499999974,4445.74250000002,3671.2749999999464,1059.7859999999782,7156.668500000054,1026.3989999999912,6808.282999999978,1409.456999999988,2223.0875000000183,5320.315999999999,14003.124000000065,0,0,2742.8079999999895,0,5448.181500000029,61154.375500000155,10367.085500000063,41422.422999999915,1620.3215000000023,4135.299999999955,2279.4079999999963,4643.640999999948,0,3975.5040000000363,3010.73000000003,33324.4515,5709.155999999948,25039.52400000015,45328.81400000106,3356.536000000012,7572.485500000064,15095.347999999984,37690.72450000015,19676.87849999982,67100.88299999997,2719.5310000000004,2916.963999999995,1341.9015000000086,5958.754999999974,6171.89500000004,3285.420000000019,55593.62249999961,2863.000999999999,8065.779000000068,791.2030000000141,1677.4124999999963,15895.168499999954,10276.80049999995,3442.2570000000205,2413.796000000048,5020.842999999985,0,0,5643.795500000077,3100.5219999999945,3702.7119999999773,16441.389500000056,4035.153499999973,3060.7560000000503,5656.025499999989,3853.6950000000625,771.0299999999886,991.2924999999896,20513.525000000027,57433.252999999655,26986.492000000166,10588.861499999974,5312.856999999973,4153.050500000001,2581.5119999999924,5525.007499999953,0,2887.8734999999683,0,67954.92550000011,1496772.1274999948,78122.79599999933,21761.866499999873,79392.21949999974,2453.8829999999607,14261.55000000017,64364.03899999989,
619,518.3215889612728,6.503140251572323,17592.102500000026,32131.957000000002,29806.14100000007,22568.468000000183,24249.897499999603,13250.55000000011,27091.427499999983,33431.504499999806,72911.74350000013,10779.580500000058,33552.56649999992,30061.495499999823,36373.56900000005,34382.57599999985,31638.937000000104,51335.00950000005,43287.860999999844,93002.81600000049,36644.45000000009,58505.996500000416,33102.086000000156,21571.982500000202,71786.36899999931,19874.431,26202.995499999968,18746.379,17511.800000000152,61953.15749999983,14270.752999999922,45343.274000000005,24281.413000000044,16742.258000000107,81988.14799999971,50638.247000000265,17125.08350000018,10476.691999999979,18711.408000000018,9305.064500000035,32325.648000000067,18377.365999999874,15225.507000000005,22136.94400000005,28288.45149999974,21837.22600000002,25612.565999999995,83247.64050000055,7489.171499999929,31184.66599999978,36751.573500000246,33867.76249999996,72839.26950000007,40529.3925000001,127655.21799999948,110002.09950000011,40446.765999999974,19807.608000000087,35108.76550000003,47278.71800000024,65678.81450000024,56187.87449999995,87388.49349999976,27292.887500000026,85656.76699999989,90578.57100000035,50323.78149999942,991770.3090000001,84915.96349999988,43536.09549999998,42939.388000000006,42133.49750000007,68299.3174999995,46913.99349999991,50672.894000000124,19001.019999999982,46473.23050000025,4274.846499999955,41678.94649999999,25007.872500000252,49756.800999999876,24396.574500000203,29085.4080000001,74188.92650000016,10125.944500000058,62459.64000000028,26749.568999999712,72563.24849999965,25715.875999999982,31983.738499999912,52143.618000000315,174273.29349999884,12646.588499999812,23550.320999999843,15876.041999999828,57581.04150000036,25646.40550000002,24161.31850000011,55780.903500000226,23668.66449999998,31343.337999999898,500451.38149999944,144798.795999999,159683.6930000003,106981.90100000086,24224.734499999915,54131.713500000355,28727.864499999974,
620,524.217706026476,3.4443170250896045,280.2689999999999,70390.25799999997,261.87300000000187,0,239.14800000000088,0,0,66551.91250000006,180.23500000000104,12750.177999999989,5437.931000000013,88302.78149999991,33864.13699999997,68685.58349999976,4832.988500000006,7528.444000000027,25224.785999999964,587.8549999999987,51750.465499999846,11685.461000000023,11246.529499999979,17835.37100000008,186.3329999999996,18657.633500000014,634.1864999999991,7437.102500000012,30651.91349999988,315.55499999999995,20968.27849999998,34792.754499999886,10650.493999999966,62587.7935000001,3714.6814999999992,381.18800000000147,15730.756000000005,5650.852499999998,33038.0895,25251.96550000003,0,280.61100000000215,1548.5580000000025,15734.412999999984,46186.849499999924,0,51055.11400000006,270.36600000000095,30152.796500000033,57349.01149999977,7059.787500000001,75306.14349999977,0,223.04000000000082,122522.16300000015,0,82605.02499999983,41481.900500000105,164389.44900000008,36767.71249999998,0,0,196.7400000000003,44699.8555,0,61136.907499999885,6925.906999999992,333815.1744999999,29868.225500000062,11391.531499999946,103805.52650000046,52147.16949999984,454.5299999999962,138415.67100000026,1015.1040000000007,269.3624999999972,29672.741500000033,13222.18850000003,0,0,70387.90550000008,70960.54049999978,103687.01499999984,47369.82299999993,575399.0985000009,28531.766000000036,145246.53399999984,911.8089999999997,65716.6344999998,206.32500000000036,0,177129.51299999977,69034.58299999998,286.96799999999945,25244.92699999999,43847.25100000009,2447.159499999994,105293.76000000001,19619.990499999913,24033.869000000024,58982.6425,262.47999999999934,237.0024999999995,631663.1815000005,226.91750000000138,137407.98249999963,3529.976999999993,98711.31850000018,
621,424.3425459595455,6.738418429487178,7384.959000000075,12287.130499999932,19761.298499999964,16143.186500000118,6786.808500000015,8818.639999999987,11816.484000000044,36573.0725000004,24470.64849999997,9583.072500000026,44220.31750000015,14708.232000000044,16197.005000000114,10575.185999999965,13442.372499999932,16840.81099999994,10071.958999999997,44210.404000000104,11555.323000000082,20539.96600000008,19613.0549999998,26552.268999999866,46739.85999999999,9082.407999999978,7039.683500000014,14801.620499999999,6587.483000000041,15432.169999999986,6941.773000000036,17795.744500000135,6311.367499999998,27387.844499999883,77718.2104999999,24195.07099999999,6586.652999999994,14663.17349999991,13861.914000000106,11939.73499999997,17440.92799999992,8901.515499999996,7686.179499999936,12051.764499999941,13227.102999999992,12046.875499999991,11138.836499999963,32043.925500000223,7398.233000000006,11846.220000000007,30900.55650000007,11053.153000000015,0,26756.80250000004,124336.27150000069,77579.23649999956,28678.371499999972,6218.55450000007,7036.7695000000085,17679.42249999996,29659.186500000113,13150.642499999914,13241.386499999951,32039.114500000065,38591.320000000014,18553.30449999999,53297.54300000015,255705.18450000053,28197.087000000134,45096.58900000006,17317.51499999992,17426.751999999982,23301.104000000076,13112.626000000006,15510.605999999932,3226.7635000000264,27340.665999999954,13285.465499999902,1200.8240000000046,28574.193000000014,50322.62750000053,11317.943000000017,12340.162500000022,35299.85200000006,23360.58450000016,46261.143499999744,7387.928999999986,32926.5835,20934.95200000006,7892.406000000015,28428.818999999847,68968.07050000022,8473.892500000049,26809.550000000192,10819.709999999981,18390.006500000007,0,10766.947500000031,16606.73500000001,11021.549500000028,15610.787499999997,172717.9879999989,37971.316500000066,98207.40749999988,37720.65949999997,9194.321499999996,27008.803499999813,15685.119000000026,
622,408.1226606215837,4.499918518518518,492.58650000000256,28716.12849999982,246.5439999999992,0,300.47199999999265,0,437.47949999999537,35540.71799999975,349.8525000000019,5146.194000000027,3310.9710000000005,53861.753999999935,27221.593499999744,41269.99049999997,3832.002999999994,4330.237999999987,17223.70500000004,0,32695.436500000404,6687.637500000024,6238.812500000025,3800.7645000000166,405.72799999999495,9417.0295,273.212000000001,4770.185500000001,23381.72049999986,0,12941.57999999983,21529.650000000245,6754.872000000006,35948.85049999985,859.9950000000078,0,19214.530999999974,5846.828500000006,16723.800999999785,14975.309500000008,187.7374999999996,259.1199999999967,907.3644999999915,7237.99200000002,21210.226000000108,192.81199999999922,23061.24150000013,0,19114.482999999836,34345.24099999978,4506.4619999999895,48257.58800000003,0,178.54199999999634,87727.8695000003,0,46585.12699999955,20144.133999999933,78478.02799999971,17800.710499999845,363.85799999999983,299.9370000000048,275.3519999999999,23315.257999999947,0,22674.718000000026,2874.8925000000118,82559.07600000007,16454.681999999888,6912.9195,53713.85200000013,34272.60749999998,0,80344.8575000001,736.0830000000082,0,19635.09050000008,7060.405999999945,0,0,19304.797999999908,35379.25299999974,38485.4204999999,19127.245500000146,134181.12099999972,5573.964499999966,95714.49299999989,0,35955.553499999776,255.76199999999835,210.72150000000042,87090.94600000048,28291.768000000426,0,14245.573499999955,25778.622500000005,1178.902000000002,56305.64899999984,8710.161500000018,12737.61899999998,35632.33499999989,0,327.2000000000013,563290.8030000004,235.00799999999714,101898.64499999896,506.4509999999998,60094.74350000007,
623,414.30030545058924,4.197561111111112,7664.452999999953,0,0,0,379.31999999999994,13723.22450000003,299.936999999995,2509.4180000000124,0,0,0,6313.146499999995,0,0,0,0,169.9359999999993,0,0,0,0,200.0740000000007,0,4223.483000000003,0,290.05099999999595,0,0,0,0,0,0,269.775,0,0,2306.0220000000118,0,4467.204500000007,0,0,10533.270000000011,171.5699999999993,0,0,1550.1080000000102,0,1799.4059999999922,261.7724999999981,0,0,16473.83549999996,243.83850000000342,38423.964000000095,3710.285000000011,0,0,0,0,468.16850000000215,0,0,2171.8804999999925,0,0,1209.400999999994,3477.0725000000316,235.1720000000027,0,0,0,0,488.7389999999966,849.9689999999966,240.34499999999997,177.4850000000006,0,0,678.5249999999999,1478.250000000013,0,0,0,0,1445.938,11921.444499999992,0,0,193.85100000000165,20177.159999999843,35345.683999999994,5469.45299999997,365.0509999999969,0,0,0,0,0,2023.396000000008,0,31453.423000000068,511.2080000000002,0,389.3354999999981,0,231.02849999999756,0,
624,605.330553114175,5.75227,0,0,0,0,0,0,8761.961499999914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3427.878000000027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127571.26700000078,0,0,12011.7149999999,5182.999500000031,0,0,0,0,0,0,0,0,28417.428499999754,3579.571000000049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10446.508000000056,0,0,0,0,0,0,0,0,0,0,0,10176.592000000042,0,4078.158000000057,0,
625,700.57179548177,9.802727564102565,9337.082500000137,8413.577500000094,4889.391000000023,26278.691999999963,14871.257000000056,22529.31650000018,17097.671999999857,14412.1490000001,45438.85449999978,17125.739499999985,23133.38900000022,14022.541000000114,14263.377999999937,21974.44300000007,13713.513999999788,19577.15100000005,13258.757500000082,26418.110000000204,11030.150999999918,29239.815500000324,22792.26199999987,10856.679999999982,22605.79849999995,11691.542500000149,5286.2745000000705,12431.758000000013,10188.546999999973,14206.69950000012,7729.575499999853,16576.652999999966,3112.088000000019,15211.433000000061,26801.673500000325,15120.332999999817,22439.853500000358,19147.148999999597,12522.204500000054,13335.568000000083,8526.197500000042,16938.530999999763,16644.55450000012,18669.224999999915,26437.755499999825,11513.483499999857,19110.472999999976,17314.690999999773,20444.685499999698,13191.714499999873,11555.515500000027,27617.621000000105,26221.9719999997,16491.626000000204,131650.39650000044,0,44924.23550000052,28798.97249999963,31842.579500000335,53475.30999999969,23547.641499999783,11146.12899999992,21943.92750000005,16517.21199999993,37042.483500000024,10494.961500000089,15126.680999999977,143998.11850000077,20219.151000000013,46339.910499999656,20057.921999999875,13305.301000000225,5408.059500000214,33356.191999999915,7678.431500000054,0,13730.577000000087,6922.275000000059,15803.527000000051,42502.95599999974,6711.991000000069,12552.705499999995,37520.73449999972,19577.57950000003,1446.35399999997,29426.99050000001,11974.14549999974,12730.96250000008,23564.190000000155,6706.024499999897,15373.020500000099,44228.4205000003,13669.920999999747,68344.98400000058,14546.539000000022,19319.904999999944,1935.1080000000024,20331.13700000008,16079.567000000232,19544.346500000123,25955.923000000148,33268.57750000016,3004.4134999999815,181023.6260000009,15507.540499999854,18320.91649999976,33016.43349999979,37384.33350000005,
